,0,1,2
0,231.20151762132284,15.205312151393763,11.954219937893326
1,227.76558676943236,15.091904676661338,11.797339758270656
2,232.52428035350187,15.248746845347714,12.010368794849501
3,234.76078350876034,15.32190534851199,12.04284191401567
4,224.14283866337425,14.971400691430787,11.709312987570838
5,232.67793679346545,15.253784343351175,11.949601518980666
6,229.16575214731523,15.13822156487727,11.878353333910137
7,231.78175131339583,15.224380161878376,11.925196396250545
8,235.1496031393225,15.334588456796697,12.037232395041704
9,227.61894454013668,15.087045586864802,11.87055627845644
10,231.3420181060897,15.209931561518932,11.933116416909703
11,230.47867440583587,15.181524113402972,11.909889592558278
12,225.0660353656948,15.002201017373912,11.767419402027278
13,226.34934296763865,15.044910866058284,11.773386956088984
14,222.52745533941487,14.91735416685596,11.705757169370417
15,233.4609421300161,15.279428723941747,11.940387785755345
16,228.4105495481697,15.11325741023985,11.775620094580379
17,236.47087891276823,15.377609661867746,12.110076095562437
18,231.62146751608861,15.219115201485552,11.962916083791661
19,235.4344803812754,15.343874360189325,12.112928926175394
20,233.72563035400162,15.28808785800244,12.082892393970551
21,234.80929113478987,15.323488216942964,12.106177179784016
22,236.64411048896855,15.38324122182866,12.177851951232372
23,226.34497741123116,15.04476578120215,11.869196679255277
24,227.9673773174197,15.098588586931552,11.798716084018324
25,225.68501848487878,15.022816596260462,11.774405659249432
26,234.66165866826745,15.318670264362616,12.19801527321496
27,236.84976271319272,15.389924064568763,11.960127896570427
28,234.35004756159924,15.308495927477631,12.052396454979084
29,227.93111426960303,15.097387663751734,11.796915194520182
